dataset,experiment,id_code,plate,sirna,well
train,HUVEC-13,HUVEC-13_1_G15,1,170,G15
train,HUVEC-13,HUVEC-13_1_G16,1,955,G16
train,HUVEC-13,HUVEC-13_1_G17,1,740,G17
train,HUVEC-13,HUVEC-13_1_G18,1,686,G18
train,HUVEC-13,HUVEC-13_1_G19,1,278,G19
train,HUVEC-13,HUVEC-13_1_G20,1,319,G20
train,HUVEC-13,HUVEC-13_1_G21,1,554,G21
train,HUVEC-13,HUVEC-13_1_G22,1,234,G22
train,HUVEC-13,HUVEC-13_1_G23,1,919,G23
train,HUVEC-13,HUVEC-13_1_H02,1,886,H02
train,HUVEC-13,HUVEC-13_1_H04,1,375,H04
train,HUVEC-13,HUVEC-13_1_H05,1,362,H05
train,HUVEC-13,HUVEC-13_1_H06,1,183,H06
train,HUVEC-13,HUVEC-13_1_H08,1,545,H08
train,HUVEC-13,HUVEC-13_1_H09,1,310,H09
train,HUVEC-13,HUVEC-13_1_H10,1,748,H10
train,HUVEC-13,HUVEC-13_1_H12,1,401,H12
train,HUVEC-13,HUVEC-13_1_H13,1,115,H13
train,HUVEC-13,HUVEC-13_1_H14,1,821,H14
train,HUVEC-13,HUVEC-13_1_H16,1,229,H16
train,HUVEC-13,HUVEC-13_1_H17,1,265,H17
train,HUVEC-13,HUVEC-13_1_H18,1,629,H18
train,HUVEC-13,HUVEC-13_1_H20,1,86,H20
train,HUVEC-13,HUVEC-13_1_H21,1,62,H21
train,HUVEC-13,HUVEC-13_1_H23,1,422,H23
train,HUVEC-13,HUVEC-13_1_I02,1,819,I02
train,HUVEC-13,HUVEC-13_1_I03,1,665,I03
train,HUVEC-13,HUVEC-13_1_I04,1,99,I04
train,HUVEC-13,HUVEC-13_1_I05,1,963,I05
train,HUVEC-13,HUVEC-13_1_I06,1,603,I06
train,HUVEC-13,HUVEC-13_1_I07,1,816,I07
train,HUVEC-13,HUVEC-13_1_I08,1,888,I08
train,HUVEC-13,HUVEC-13_1_I09,1,214,I09
train,HUVEC-13,HUVEC-13_1_I10,1,944,I10
train,HUVEC-13,HUVEC-13_1_I11,1,380,I11
train,HUVEC-13,HUVEC-13_1_I12,1,895,I12
train,HUVEC-13,HUVEC-13_1_I13,1,76,I13
train,HUVEC-13,HUVEC-13_1_I14,1,96,I14
train,HUVEC-13,HUVEC-13_1_I15,1,990,I15
train,HUVEC-13,HUVEC-13_1_I16,1,190,I16
train,HUVEC-13,HUVEC-13_1_I17,1,39,I17
train,HUVEC-13,HUVEC-13_1_I18,1,1029,I18
train,HUVEC-13,HUVEC-13_1_I19,1,438,I19
train,HUVEC-13,HUVEC-13_1_I20,1,864,I20
train,HUVEC-13,HUVEC-13_1_I21,1,627,I21
train,HUVEC-13,HUVEC-13_1_I22,1,525,I22
train,HUVEC-13,HUVEC-13_1_I23,1,677,I23
train,HUVEC-13,HUVEC-13_1_J02,1,51,J02
train,HUVEC-13,HUVEC-13_1_J04,1,279,J04
train,HUVEC-13,HUVEC-13_1_J05,1,901,J05
train,HUVEC-13,HUVEC-13_1_J06,1,947,J06
train,HUVEC-13,HUVEC-13_1_J08,1,937,J08
train,HUVEC-13,HUVEC-13_1_J09,1,1087,J09
train,HUVEC-13,HUVEC-13_1_J10,1,625,J10
train,HUVEC-13,HUVEC-13_1_J12,1,174,J12
train,HUVEC-13,HUVEC-13_1_J13,1,246,J13
train,HUVEC-13,HUVEC-13_1_J14,1,727,J14
train,HUVEC-13,HUVEC-13_1_J16,1,755,J16
train,HUVEC-13,HUVEC-13_1_J17,1,271,J17
train,HUVEC-13,HUVEC-13_1_J18,1,719,J18
train,HUVEC-13,HUVEC-13_1_J20,1,487,J20
train,HUVEC-13,HUVEC-13_1_J21,1,159,J21
train,HUVEC-13,HUVEC-13_1_J23,1,916,J23
train,HUVEC-13,HUVEC-13_1_K02,1,394,K02
train,HUVEC-13,HUVEC-13_1_K03,1,198,K03
train,HUVEC-13,HUVEC-13_1_K04,1,1000,K04
train,HUVEC-13,HUVEC-13_1_K05,1,65,K05
train,HUVEC-13,HUVEC-13_1_K06,1,248,K06
train,HUVEC-13,HUVEC-13_1_K07,1,861,K07
train,HUVEC-13,HUVEC-13_1_K08,1,444,K08
train,HUVEC-13,HUVEC-13_1_K09,1,289,K09
train,HUVEC-13,HUVEC-13_1_K10,1,1051,K10
train,HUVEC-13,HUVEC-13_1_K11,1,1053,K11
train,HUVEC-13,HUVEC-13_1_K12,1,992,K12
train,HUVEC-13,HUVEC-13_1_K13,1,410,K13
train,HUVEC-13,HUVEC-13_1_K14,1,679,K14
train,HUVEC-13,HUVEC-13_1_K15,1,446,K15
train,HUVEC-13,HUVEC-13_1_K16,1,548,K16
train,HUVEC-13,HUVEC-13_1_K17,1,800,K17
train,HUVEC-13,HUVEC-13_1_K18,1,666,K18
train,HUVEC-13,HUVEC-13_1_K19,1,678,K19
train,HUVEC-13,HUVEC-13_1_K20,1,494,K20
train,HUVEC-13,HUVEC-13_1_K21,1,977,K21
train,HUVEC-13,HUVEC-13_1_K22,1,671,K22
train,HUVEC-13,HUVEC-13_1_K23,1,716,K23
train,HUVEC-13,HUVEC-13_1_L02,1,530,L02
train,HUVEC-13,HUVEC-13_1_L03,1,252,L03
train,HUVEC-13,HUVEC-13_1_L04,1,210,L04
train,HUVEC-13,HUVEC-13_1_L05,1,437,L05
train,HUVEC-13,HUVEC-13_1_L06,1,652,L06
train,HUVEC-13,HUVEC-13_1_L07,1,449,L07
train,HUVEC-13,HUVEC-13_1_L08,1,795,L08
train,HUVEC-13,HUVEC-13_1_L09,1,863,L09
train,HUVEC-13,HUVEC-13_1_L10,1,533,L10
train,HUVEC-13,HUVEC-13_1_L11,1,167,L11
train,HUVEC-13,HUVEC-13_1_L12,1,848,L12
train,HUVEC-13,HUVEC-13_1_L13,1,84,L13
train,HUVEC-13,HUVEC-13_1_L14,1,564,L14
train,HUVEC-13,HUVEC-13_1_L15,1,180,L15
train,HUVEC-13,HUVEC-13_1_L16,1,617,L16
train,HUVEC-13,HUVEC-13_1_L17,1,283,L17
train,HUVEC-13,HUVEC-13_1_L18,1,578,L18
train,HUVEC-13,HUVEC-13_1_L19,1,490,L19
train,HUVEC-13,HUVEC-13_1_L20,1,1085,L20
train,HUVEC-13,HUVEC-13_1_L21,1,326,L21
train,HUVEC-13,HUVEC-13_1_L22,1,34,L22
train,HUVEC-13,HUVEC-13_1_L23,1,135,L23
train,HUVEC-13,HUVEC-13_1_M02,1,49,M02
train,HUVEC-13,HUVEC-13_1_M04,1,614,M04
train,HUVEC-13,HUVEC-13_1_M05,1,465,M05
train,HUVEC-13,HUVEC-13_1_M06,1,515,M06
train,HUVEC-13,HUVEC-13_1_M09,1,866,M09
train,HUVEC-13,HUVEC-13_1_M10,1,763,M10
train,HUVEC-13,HUVEC-13_1_M12,1,1079,M12
train,HUVEC-13,HUVEC-13_1_M13,1,300,M13
train,HUVEC-13,HUVEC-13_1_M14,1,860,M14
train,HUVEC-13,HUVEC-13_1_M16,1,820,M16
train,HUVEC-13,HUVEC-13_1_M17,1,713,M17
train,HUVEC-13,HUVEC-13_1_M18,1,119,M18
train,HUVEC-13,HUVEC-13_1_M20,1,616,M20
train,HUVEC-13,HUVEC-13_1_M21,1,593,M21
train,HUVEC-13,HUVEC-13_1_M23,1,38,M23
train,HUVEC-13,HUVEC-13_1_N02,1,368,N02
train,HUVEC-13,HUVEC-13_1_N03,1,834,N03
train,HUVEC-13,HUVEC-13_1_N04,1,491,N04
train,HUVEC-13,HUVEC-13_1_N05,1,1091,N05
train,HUVEC-13,HUVEC-13_1_N06,1,969,N06
train,HUVEC-13,HUVEC-13_1_N07,1,1018,N07
train,HUVEC-13,HUVEC-13_1_N08,1,1074,N08
train,HUVEC-13,HUVEC-13_1_N09,1,690,N09
train,HUVEC-13,HUVEC-13_1_N10,1,311,N10
train,HUVEC-13,HUVEC-13_1_N11,1,646,N11
train,HUVEC-13,HUVEC-13_1_N12,1,21,N12
train,HUVEC-13,HUVEC-13_1_N13,1,818,N13
train,HUVEC-13,HUVEC-13_1_N14,1,999,N14
train,HUVEC-13,HUVEC-13_1_N15,1,672,N15
train,HUVEC-13,HUVEC-13_1_N16,1,369,N16
train,HUVEC-13,HUVEC-13_1_N17,1,1057,N17
train,HUVEC-13,HUVEC-13_1_N18,1,570,N18
train,HUVEC-13,HUVEC-13_1_N19,1,989,N19
train,HUVEC-13,HUVEC-13_1_N20,1,1068,N20
train,HUVEC-13,HUVEC-13_1_N21,1,858,N21
train,HUVEC-13,HUVEC-13_1_N22,1,186,N22
train,HUVEC-13,HUVEC-13_1_N23,1,314,N23
train,HUVEC-13,HUVEC-13_1_O02,1,255,O02
train,HUVEC-13,HUVEC-13_1_O03,1,829,O03
train,HUVEC-13,HUVEC-13_1_O04,1,777,O04
train,HUVEC-13,HUVEC-13_1_O05,1,337,O05
train,HUVEC-13,HUVEC-13_1_O06,1,244,O06
train,HUVEC-13,HUVEC-13_1_O07,1,1093,O07
train,HUVEC-13,HUVEC-13_1_O08,1,485,O08
train,HUVEC-13,HUVEC-13_1_O09,1,768,O09
train,HUVEC-13,HUVEC-13_1_O10,1,120,O10
train,HUVEC-13,HUVEC-13_1_O11,1,173,O11
train,HUVEC-13,HUVEC-13_1_O12,1,443,O12
train,HUVEC-13,HUVEC-13_1_O13,1,970,O13
train,HUVEC-13,HUVEC-13_1_O14,1,191,O14
train,HUVEC-13,HUVEC-13_1_O15,1,363,O15
train,HUVEC-13,HUVEC-13_1_O16,1,1086,O16
train,HUVEC-13,HUVEC-13_1_O17,1,1059,O17
train,HUVEC-13,HUVEC-13_1_O18,1,815,O18
train,HUVEC-13,HUVEC-13_1_O19,1,644,O19
train,HUVEC-13,HUVEC-13_1_O20,1,808,O20
train,HUVEC-13,HUVEC-13_1_O21,1,510,O21
train,HUVEC-13,HUVEC-13_1_O22,1,453,O22
train,HUVEC-13,HUVEC-13_1_O23,1,163,O23
train,HUVEC-13,HUVEC-13_2_B03,2,663,B03
train,HUVEC-13,HUVEC-13_2_B04,2,427,B04
train,HUVEC-13,HUVEC-13_2_B05,2,16,B05
train,HUVEC-13,HUVEC-13_2_B06,2,152,B06
train,HUVEC-13,HUVEC-13_2_B07,2,528,B07
train,HUVEC-13,HUVEC-13_2_B08,2,226,B08
train,HUVEC-13,HUVEC-13_2_B09,2,949,B09
train,HUVEC-13,HUVEC-13_2_B10,2,208,B10
train,HUVEC-13,HUVEC-13_2_B11,2,71,B11
train,HUVEC-13,HUVEC-13_2_B12,2,227,B12
train,HUVEC-13,HUVEC-13_2_B13,2,702,B13
train,HUVEC-13,HUVEC-13_2_B14,2,79,B14
train,HUVEC-13,HUVEC-13_2_B15,2,1054,B15
train,HUVEC-13,HUVEC-13_2_B16,2,778,B16
train,HUVEC-13,HUVEC-13_2_B17,2,574,B17
train,HUVEC-13,HUVEC-13_2_B18,2,596,B18
train,HUVEC-13,HUVEC-13_2_B19,2,693,B19
train,HUVEC-13,HUVEC-13_2_B20,2,9,B20
train,HUVEC-13,HUVEC-13_2_B21,2,998,B21
train,HUVEC-13,HUVEC-13_2_B22,2,325,B22
train,HUVEC-13,HUVEC-13_2_B23,2,509,B23
train,HUVEC-13,HUVEC-13_2_C02,2,440,C02
train,HUVEC-13,HUVEC-13_2_C04,2,493,C04
train,HUVEC-13,HUVEC-13_2_C05,2,609,C05
train,HUVEC-13,HUVEC-13_2_C06,2,993,C06
train,HUVEC-13,HUVEC-13_2_C08,2,824,C08
train,HUVEC-13,HUVEC-13_2_C09,2,161,C09
train,HUVEC-13,HUVEC-13_2_C10,2,0,C10
train,HUVEC-13,HUVEC-13_2_C12,2,803,C12
train,HUVEC-13,HUVEC-13_2_C13,2,247,C13
train,HUVEC-13,HUVEC-13_2_C14,2,712,C14
train,HUVEC-13,HUVEC-13_2_C16,2,997,C16
train,HUVEC-13,HUVEC-13_2_C17,2,575,C17
train,HUVEC-13,HUVEC-13_2_C18,2,833,C18
train,HUVEC-13,HUVEC-13_2_C20,2,496,C20
train,HUVEC-13,HUVEC-13_2_C21,2,104,C21
train,HUVEC-13,HUVEC-13_2_C23,2,1045,C23
train,HUVEC-13,HUVEC-13_2_D02,2,298,D02
train,HUVEC-13,HUVEC-13_2_D03,2,328,D03
train,HUVEC-13,HUVEC-13_2_D04,2,270,D04
train,HUVEC-13,HUVEC-13_2_D05,2,231,D05
train,HUVEC-13,HUVEC-13_2_D06,2,634,D06
train,HUVEC-13,HUVEC-13_2_D07,2,885,D07
train,HUVEC-13,HUVEC-13_2_D08,2,1037,D08
train,HUVEC-13,HUVEC-13_2_D09,2,243,D09
train,HUVEC-13,HUVEC-13_2_D10,2,1010,D10
train,HUVEC-13,HUVEC-13_2_D11,2,899,D11
train,HUVEC-13,HUVEC-13_2_D12,2,261,D12
train,HUVEC-13,HUVEC-13_2_D13,2,426,D13
train,HUVEC-13,HUVEC-13_2_D14,2,354,D14
train,HUVEC-13,HUVEC-13_2_D15,2,771,D15
train,HUVEC-13,HUVEC-13_2_D16,2,433,D16
train,HUVEC-13,HUVEC-13_2_D17,2,522,D17
train,HUVEC-13,HUVEC-13_2_D18,2,356,D18
train,HUVEC-13,HUVEC-13_2_D19,2,321,D19
train,HUVEC-13,HUVEC-13_2_D20,2,1011,D20
train,HUVEC-13,HUVEC-13_2_D21,2,251,D21
train,HUVEC-13,HUVEC-13_2_D22,2,519,D22
train,HUVEC-13,HUVEC-13_2_D23,2,846,D23
train,HUVEC-13,HUVEC-13_2_E02,2,280,E02
train,HUVEC-13,HUVEC-13_2_E03,2,455,E03
train,HUVEC-13,HUVEC-13_2_E04,2,318,E04
train,HUVEC-13,HUVEC-13_2_E05,2,204,E05
train,HUVEC-13,HUVEC-13_2_E06,2,306,E06
train,HUVEC-13,HUVEC-13_2_E07,2,193,E07
train,HUVEC-13,HUVEC-13_2_E08,2,1095,E08
train,HUVEC-13,HUVEC-13_2_E09,2,587,E09
train,HUVEC-13,HUVEC-13_2_E10,2,645,E10
train,HUVEC-13,HUVEC-13_2_E11,2,839,E11
train,HUVEC-13,HUVEC-13_2_E12,2,140,E12
train,HUVEC-13,HUVEC-13_2_E13,2,73,E13
train,HUVEC-13,HUVEC-13_2_E14,2,971,E14
train,HUVEC-13,HUVEC-13_2_E15,2,619,E15
train,HUVEC-13,HUVEC-13_2_E16,2,331,E16
train,HUVEC-13,HUVEC-13_2_E17,2,534,E17
train,HUVEC-13,HUVEC-13_2_E18,2,698,E18
train,HUVEC-13,HUVEC-13_2_E19,2,200,E19
train,HUVEC-13,HUVEC-13_2_E20,2,560,E20
train,HUVEC-13,HUVEC-13_2_E21,2,925,E21
train,HUVEC-13,HUVEC-13_2_E22,2,419,E22
train,HUVEC-13,HUVEC-13_2_E23,2,680,E23
train,HUVEC-13,HUVEC-13_2_F02,2,589,F02
train,HUVEC-13,HUVEC-13_2_F04,2,882,F04
train,HUVEC-13,HUVEC-13_2_F05,2,518,F05
train,HUVEC-13,HUVEC-13_2_F06,2,621,F06
train,HUVEC-13,HUVEC-13_2_F08,2,591,F08
train,HUVEC-13,HUVEC-13_2_F09,2,137,F09
train,HUVEC-13,HUVEC-13_2_F10,2,880,F10
train,HUVEC-13,HUVEC-13_2_F12,2,367,F12
train,HUVEC-13,HUVEC-13_2_F13,2,1103,F13
train,HUVEC-13,HUVEC-13_2_F14,2,316,F14
train,HUVEC-13,HUVEC-13_2_F16,2,812,F16
train,HUVEC-13,HUVEC-13_2_F17,2,150,F17
train,HUVEC-13,HUVEC-13_2_F18,2,906,F18
train,HUVEC-13,HUVEC-13_2_F20,2,728,F20
train,HUVEC-13,HUVEC-13_2_F21,2,531,F21
train,HUVEC-13,HUVEC-13_2_F23,2,358,F23
train,HUVEC-13,HUVEC-13_2_G02,2,836,G02
train,HUVEC-13,HUVEC-13_2_G03,2,540,G03
train,HUVEC-13,HUVEC-13_2_G04,2,230,G04
train,HUVEC-13,HUVEC-13_2_G05,2,294,G05
train,HUVEC-13,HUVEC-13_2_G06,2,154,G06
train,HUVEC-13,HUVEC-13_2_G07,2,931,G07
train,HUVEC-13,HUVEC-13_2_G08,2,31,G08
train,HUVEC-13,HUVEC-13_2_G09,2,737,G09
train,HUVEC-13,HUVEC-13_2_G10,2,50,G10
train,HUVEC-13,HUVEC-13_2_G11,2,814,G11
train,HUVEC-13,HUVEC-13_2_G12,2,696,G12
train,HUVEC-13,HUVEC-13_2_G13,2,1009,G13
train,HUVEC-13,HUVEC-13_2_G14,2,292,G14
train,HUVEC-13,HUVEC-13_2_G15,2,488,G15
train,HUVEC-13,HUVEC-13_2_G16,2,37,G16
train,HUVEC-13,HUVEC-13_2_G17,2,785,G17
train,HUVEC-13,HUVEC-13_2_G18,2,343,G18
train,HUVEC-13,HUVEC-13_2_G19,2,106,G19
train,HUVEC-13,HUVEC-13_2_G20,2,979,G20
train,HUVEC-13,HUVEC-13_2_G21,2,892,G21
train,HUVEC-13,HUVEC-13_2_G22,2,45,G22
train,HUVEC-13,HUVEC-13_2_G23,2,187,G23
train,HUVEC-13,HUVEC-13_2_H02,2,823,H02
train,HUVEC-13,HUVEC-13_2_H04,2,684,H04
train,HUVEC-13,HUVEC-13_2_H05,2,612,H05
train,HUVEC-13,HUVEC-13_2_H06,2,176,H06
train,HUVEC-13,HUVEC-13_2_H08,2,772,H08
train,HUVEC-13,HUVEC-13_2_H09,2,641,H09
train,HUVEC-13,HUVEC-13_2_H10,2,209,H10
train,HUVEC-13,HUVEC-13_2_H12,2,841,H12
train,HUVEC-13,HUVEC-13_2_H13,2,1069,H13
train,HUVEC-13,HUVEC-13_2_H14,2,1073,H14
train,HUVEC-13,HUVEC-13_2_H16,2,1038,H16
train,HUVEC-13,HUVEC-13_2_H17,2,994,H17
train,HUVEC-13,HUVEC-13_2_H18,2,235,H18
train,HUVEC-13,HUVEC-13_2_H20,2,741,H20
train,HUVEC-13,HUVEC-13_2_H21,2,878,H21
train,HUVEC-13,HUVEC-13_2_H23,2,249,H23
train,HUVEC-13,HUVEC-13_2_I02,2,241,I02
train,HUVEC-13,HUVEC-13_2_I03,2,332,I03
train,HUVEC-13,HUVEC-13_2_I04,2,286,I04
train,HUVEC-13,HUVEC-13_2_I05,2,264,I05
train,HUVEC-13,HUVEC-13_2_I06,2,430,I06
train,HUVEC-13,HUVEC-13_2_I07,2,862,I07
train,HUVEC-13,HUVEC-13_2_I08,2,954,I08
train,HUVEC-13,HUVEC-13_2_I09,2,958,I09
train,HUVEC-13,HUVEC-13_2_I10,2,82,I10
train,HUVEC-13,HUVEC-13_2_I11,2,103,I11
train,HUVEC-13,HUVEC-13_2_I12,2,13,I12
train,HUVEC-13,HUVEC-13_2_I13,2,288,I13
train,HUVEC-13,HUVEC-13_2_I14,2,928,I14
train,HUVEC-13,HUVEC-13_2_I15,2,275,I15
train,HUVEC-13,HUVEC-13_2_I16,2,985,I16
train,HUVEC-13,HUVEC-13_2_I17,2,835,I17
train,HUVEC-13,HUVEC-13_2_I18,2,498,I18
train,HUVEC-13,HUVEC-13_2_I19,2,832,I19
train,HUVEC-13,HUVEC-13_2_I20,2,725,I20
train,HUVEC-13,HUVEC-13_2_I21,2,468,I21
train,HUVEC-13,HUVEC-13_2_I22,2,792,I22
train,HUVEC-13,HUVEC-13_2_I23,2,18,I23
train,HUVEC-13,HUVEC-13_2_J02,2,964,J02
train,HUVEC-13,HUVEC-13_2_J04,2,67,J04
train,HUVEC-13,HUVEC-13_2_J05,2,976,J05
train,HUVEC-13,HUVEC-13_2_J06,2,675,J06
train,HUVEC-13,HUVEC-13_2_J08,2,526,J08
train,HUVEC-13,HUVEC-13_2_J09,2,710,J09
train,HUVEC-13,HUVEC-13_2_J10,2,223,J10
train,HUVEC-13,HUVEC-13_2_J12,2,370,J12
train,HUVEC-13,HUVEC-13_2_J13,2,68,J13
train,HUVEC-13,HUVEC-13_2_J14,2,406,J14
train,HUVEC-13,HUVEC-13_2_J16,2,592,J16
train,HUVEC-13,HUVEC-13_2_J17,2,758,J17
train,HUVEC-13,HUVEC-13_2_J18,2,1001,J18
train,HUVEC-13,HUVEC-13_2_J20,2,872,J20
train,HUVEC-13,HUVEC-13_2_J21,2,205,J21
train,HUVEC-13,HUVEC-13_2_J23,2,12,J23
train,HUVEC-13,HUVEC-13_2_K02,2,602,K02
train,HUVEC-13,HUVEC-13_2_K03,2,1094,K03
train,HUVEC-13,HUVEC-13_2_K04,2,128,K04
train,HUVEC-13,HUVEC-13_2_K05,2,97,K05
train,HUVEC-13,HUVEC-13_2_K06,2,69,K06
train,HUVEC-13,HUVEC-13_2_K07,2,850,K07
train,HUVEC-13,HUVEC-13_2_K08,2,1050,K08
train,HUVEC-13,HUVEC-13_2_K09,2,14,K09
train,HUVEC-13,HUVEC-13_2_K10,2,1097,K10
train,HUVEC-13,HUVEC-13_2_K11,2,930,K11
train,HUVEC-13,HUVEC-13_2_K12,2,1055,K12
train,HUVEC-13,HUVEC-13_2_K13,2,630,K13
train,HUVEC-13,HUVEC-13_2_K14,2,628,K14
train,HUVEC-13,HUVEC-13_2_K15,2,374,K15
train,HUVEC-13,HUVEC-13_2_K16,2,854,K16
train,HUVEC-13,HUVEC-13_2_K17,2,1021,K17
train,HUVEC-13,HUVEC-13_2_K18,2,929,K18
train,HUVEC-13,HUVEC-13_2_K19,2,470,K19
train,HUVEC-13,HUVEC-13_2_K20,2,594,K20
train,HUVEC-13,HUVEC-13_2_K21,2,668,K21
train,HUVEC-13,HUVEC-13_2_K22,2,746,K22
train,HUVEC-13,HUVEC-13_2_K23,2,220,K23
train,HUVEC-13,HUVEC-13_2_L02,2,472,L02
train,HUVEC-13,HUVEC-13_2_L03,2,780,L03
train,HUVEC-13,HUVEC-13_2_L04,2,240,L04
train,HUVEC-13,HUVEC-13_2_L05,2,561,L05
train,HUVEC-13,HUVEC-13_2_L06,2,273,L06
train,HUVEC-13,HUVEC-13_2_L07,2,474,L07
train,HUVEC-13,HUVEC-13_2_L08,2,1081,L08
train,HUVEC-13,HUVEC-13_2_L09,2,386,L09
train,HUVEC-13,HUVEC-13_2_L11,2,297,L11
train,HUVEC-13,HUVEC-13_2_L12,2,773,L12
train,HUVEC-13,HUVEC-13_2_L13,2,476,L13
train,HUVEC-13,HUVEC-13_2_L14,2,1072,L14
train,HUVEC-13,HUVEC-13_2_L15,2,912,L15
train,HUVEC-13,HUVEC-13_2_L16,2,822,L16
train,HUVEC-13,HUVEC-13_2_L17,2,904,L17
train,HUVEC-13,HUVEC-13_2_L18,2,451,L18
train,HUVEC-13,HUVEC-13_2_L19,2,418,L19
train,HUVEC-13,HUVEC-13_2_L20,2,110,L20
train,HUVEC-13,HUVEC-13_2_L21,2,924,L21
train,HUVEC-13,HUVEC-13_2_L22,2,843,L22
train,HUVEC-13,HUVEC-13_2_L23,2,711,L23
train,HUVEC-13,HUVEC-13_2_M02,2,441,M02
train,HUVEC-13,HUVEC-13_2_M04,2,420,M04
train,HUVEC-13,HUVEC-13_2_M05,2,799,M05
train,HUVEC-13,HUVEC-13_2_M06,2,17,M06
train,HUVEC-13,HUVEC-13_2_M09,2,720,M09
train,HUVEC-13,HUVEC-13_2_M10,2,767,M10
train,HUVEC-13,HUVEC-13_2_M12,2,107,M12
train,HUVEC-13,HUVEC-13_2_M13,2,1026,M13
train,HUVEC-13,HUVEC-13_2_M14,2,1036,M14
train,HUVEC-13,HUVEC-13_2_M16,2,323,M16
train,HUVEC-13,HUVEC-13_2_M17,2,638,M17
train,HUVEC-13,HUVEC-13_2_M18,2,58,M18
train,HUVEC-13,HUVEC-13_2_M20,2,156,M20
train,HUVEC-13,HUVEC-13_2_M21,2,179,M21
train,HUVEC-13,HUVEC-13_2_M23,2,953,M23
train,HUVEC-13,HUVEC-13_2_N02,2,85,N02
train,HUVEC-13,HUVEC-13_2_N03,2,935,N03
train,HUVEC-13,HUVEC-13_2_N04,2,1075,N04
train,HUVEC-13,HUVEC-13_2_N05,2,141,N05
train,HUVEC-13,HUVEC-13_2_N06,2,143,N06
train,HUVEC-13,HUVEC-13_2_N07,2,817,N07
train,HUVEC-13,HUVEC-13_2_N08,2,855,N08
train,HUVEC-13,HUVEC-13_2_N09,2,458,N09
train,HUVEC-13,HUVEC-13_2_N10,2,948,N10
train,HUVEC-13,HUVEC-13_2_N11,2,30,N11
train,HUVEC-13,HUVEC-13_2_N12,2,1061,N12
train,HUVEC-13,HUVEC-13_2_N13,2,304,N13
train,HUVEC-13,HUVEC-13_2_N14,2,1005,N14
train,HUVEC-13,HUVEC-13_2_N15,2,416,N15
train,HUVEC-13,HUVEC-13_2_N16,2,573,N16
train,HUVEC-13,HUVEC-13_2_N17,2,202,N17
train,HUVEC-13,HUVEC-13_2_N18,2,635,N18
train,HUVEC-13,HUVEC-13_2_N19,2,973,N19
train,HUVEC-13,HUVEC-13_2_N20,2,1022,N20
train,HUVEC-13,HUVEC-13_2_N21,2,631,N21
train,HUVEC-13,HUVEC-13_2_N22,2,213,N22
train,HUVEC-13,HUVEC-13_2_N23,2,201,N23
train,HUVEC-13,HUVEC-13_2_O02,2,139,O02
train,HUVEC-13,HUVEC-13_2_O03,2,794,O03
train,HUVEC-13,HUVEC-13_2_O04,2,980,O04
train,HUVEC-13,HUVEC-13_2_O05,2,656,O05
train,HUVEC-13,HUVEC-13_2_O06,2,344,O06
train,HUVEC-13,HUVEC-13_2_O07,2,756,O07
train,HUVEC-13,HUVEC-13_2_O08,2,378,O08
train,HUVEC-13,HUVEC-13_2_O09,2,568,O09
train,HUVEC-13,HUVEC-13_2_O10,2,36,O10
train,HUVEC-13,HUVEC-13_2_O11,2,610,O11
train,HUVEC-13,HUVEC-13_2_O12,2,23,O12
train,HUVEC-13,HUVEC-13_2_O13,2,1048,O13
train,HUVEC-13,HUVEC-13_2_O14,2,54,O14
train,HUVEC-13,HUVEC-13_2_O15,2,1082,O15
train,HUVEC-13,HUVEC-13_2_O16,2,260,O16
train,HUVEC-13,HUVEC-13_2_O17,2,116,O17
train,HUVEC-13,HUVEC-13_2_O18,2,199,O18
train,HUVEC-13,HUVEC-13_2_O19,2,403,O19
train,HUVEC-13,HUVEC-13_2_O20,2,524,O20
train,HUVEC-13,HUVEC-13_2_O21,2,911,O21
train,HUVEC-13,HUVEC-13_2_O22,2,688,O22
train,HUVEC-13,HUVEC-13_2_O23,2,15,O23
train,HUVEC-13,HUVEC-13_3_B03,3,1062,B03
train,HUVEC-13,HUVEC-13_3_B04,3,102,B04
train,HUVEC-13,HUVEC-13_3_B05,3,40,B05
train,HUVEC-13,HUVEC-13_3_B06,3,618,B06
train,HUVEC-13,HUVEC-13_3_B07,3,981,B07
train,HUVEC-13,HUVEC-13_3_B08,3,203,B08
train,HUVEC-13,HUVEC-13_3_B09,3,224,B09
train,HUVEC-13,HUVEC-13_3_B10,3,585,B10
train,HUVEC-13,HUVEC-13_3_B11,3,983,B11
train,HUVEC-13,HUVEC-13_3_B12,3,557,B12
train,HUVEC-13,HUVEC-13_3_B13,3,478,B13
train,HUVEC-13,HUVEC-13_3_B14,3,715,B14
train,HUVEC-13,HUVEC-13_3_B15,3,978,B15
train,HUVEC-13,HUVEC-13_3_B16,3,676,B16
train,HUVEC-13,HUVEC-13_3_B17,3,959,B17
train,HUVEC-13,HUVEC-13_3_B18,3,1100,B18
train,HUVEC-13,HUVEC-13_3_B19,3,481,B19
train,HUVEC-13,HUVEC-13_3_B20,3,124,B20
train,HUVEC-13,HUVEC-13_3_B21,3,177,B21
train,HUVEC-13,HUVEC-13_3_B22,3,900,B22
train,HUVEC-13,HUVEC-13_3_B23,3,211,B23
train,HUVEC-13,HUVEC-13_3_C02,3,287,C02
train,HUVEC-13,HUVEC-13_3_C04,3,1106,C04
