dataset,experiment,id_code,plate,sirna,well
train,HUVEC-15,HUVEC-15_3_K11,3,976,K11
train,HUVEC-15,HUVEC-15_3_K12,3,1094,K12
train,HUVEC-15,HUVEC-15_3_K13,3,275,K13
train,HUVEC-15,HUVEC-15_3_K14,3,592,K14
train,HUVEC-15,HUVEC-15_3_K15,3,50,K15
train,HUVEC-15,HUVEC-15_3_K16,3,833,K16
train,HUVEC-15,HUVEC-15_3_K17,3,325,K17
train,HUVEC-15,HUVEC-15_3_K18,3,1021,K18
train,HUVEC-15,HUVEC-15_3_K19,3,1050,K19
train,HUVEC-15,HUVEC-15_3_K20,3,378,K20
train,HUVEC-15,HUVEC-15_3_K21,3,899,K21
train,HUVEC-15,HUVEC-15_3_K22,3,767,K22
train,HUVEC-15,HUVEC-15_3_K23,3,688,K23
train,HUVEC-15,HUVEC-15_3_L02,3,711,L02
train,HUVEC-15,HUVEC-15_3_L03,3,850,L03
train,HUVEC-15,HUVEC-15_3_L04,3,79,L04
train,HUVEC-15,HUVEC-15_3_L05,3,106,L05
train,HUVEC-15,HUVEC-15_3_L06,3,949,L06
train,HUVEC-15,HUVEC-15_3_L07,3,958,L07
train,HUVEC-15,HUVEC-15_3_L08,3,638,L08
train,HUVEC-15,HUVEC-15_3_L09,3,878,L09
train,HUVEC-15,HUVEC-15_3_L10,3,737,L10
train,HUVEC-15,HUVEC-15_3_L11,3,698,L11
train,HUVEC-15,HUVEC-15_3_L12,3,468,L12
train,HUVEC-15,HUVEC-15_3_L13,3,693,L13
train,HUVEC-15,HUVEC-15_3_L14,3,799,L14
train,HUVEC-15,HUVEC-15_3_L15,3,839,L15
train,HUVEC-15,HUVEC-15_3_L16,3,331,L16
train,HUVEC-15,HUVEC-15_3_L17,3,451,L17
train,HUVEC-15,HUVEC-15_3_L18,3,1097,L18
train,HUVEC-15,HUVEC-15_3_L19,3,929,L19
train,HUVEC-15,HUVEC-15_3_L20,3,243,L20
train,HUVEC-15,HUVEC-15_3_L21,3,213,L21
train,HUVEC-15,HUVEC-15_3_L22,3,935,L22
train,HUVEC-15,HUVEC-15_3_L23,3,416,L23
train,HUVEC-15,HUVEC-15_3_M02,3,103,M02
train,HUVEC-15,HUVEC-15_3_M04,3,1072,M04
train,HUVEC-15,HUVEC-15_3_M05,3,230,M05
train,HUVEC-15,HUVEC-15_3_M06,3,1054,M06
train,HUVEC-15,HUVEC-15_3_M08,3,220,M08
train,HUVEC-15,HUVEC-15_3_M09,3,746,M09
train,HUVEC-15,HUVEC-15_3_M10,3,758,M10
train,HUVEC-15,HUVEC-15_3_M12,3,208,M12
train,HUVEC-15,HUVEC-15_3_M13,3,318,M13
train,HUVEC-15,HUVEC-15_3_M14,3,930,M14
train,HUVEC-15,HUVEC-15_3_M16,3,531,M16
train,HUVEC-15,HUVEC-15_3_M17,3,37,M17
train,HUVEC-15,HUVEC-15_3_M18,3,680,M18
train,HUVEC-15,HUVEC-15_3_M20,3,1004,M20
train,HUVEC-15,HUVEC-15_3_M21,3,140,M21
train,HUVEC-15,HUVEC-15_3_M23,3,1005,M23
train,HUVEC-15,HUVEC-15_3_N02,3,596,N02
train,HUVEC-15,HUVEC-15_3_N03,3,773,N03
train,HUVEC-15,HUVEC-15_3_N04,3,634,N04
train,HUVEC-15,HUVEC-15_3_N05,3,358,N05
train,HUVEC-15,HUVEC-15_3_N06,3,321,N06
train,HUVEC-15,HUVEC-15_3_N07,3,911,N07
train,HUVEC-15,HUVEC-15_3_N08,3,1026,N08
train,HUVEC-15,HUVEC-15_3_N09,3,141,N09
train,HUVEC-15,HUVEC-15_3_N10,3,370,N10
train,HUVEC-15,HUVEC-15_3_N11,3,964,N11
train,HUVEC-15,HUVEC-15_3_N12,3,924,N12
train,HUVEC-15,HUVEC-15_3_N13,3,862,N13
train,HUVEC-15,HUVEC-15_3_N14,3,771,N14
train,HUVEC-15,HUVEC-15_3_N15,3,509,N15
train,HUVEC-15,HUVEC-15_3_N16,3,1069,N16
train,HUVEC-15,HUVEC-15_3_N17,3,249,N17
train,HUVEC-15,HUVEC-15_3_N18,3,1001,N18
train,HUVEC-15,HUVEC-15_3_N19,3,785,N19
train,HUVEC-15,HUVEC-15_3_N20,3,855,N20
train,HUVEC-15,HUVEC-15_3_N21,3,107,N21
train,HUVEC-15,HUVEC-15_3_N22,3,427,N22
train,HUVEC-15,HUVEC-15_3_N23,3,954,N23
train,HUVEC-15,HUVEC-15_3_O02,3,298,O02
train,HUVEC-15,HUVEC-15_3_O03,3,199,O03
train,HUVEC-15,HUVEC-15_3_O04,3,286,O04
train,HUVEC-15,HUVEC-15_3_O05,3,925,O05
train,HUVEC-15,HUVEC-15_3_O06,3,15,O06
train,HUVEC-15,HUVEC-15_3_O07,3,702,O07
train,HUVEC-15,HUVEC-15_3_O08,3,872,O08
train,HUVEC-15,HUVEC-15_3_O09,3,36,O09
train,HUVEC-15,HUVEC-15_3_O10,3,116,O10
train,HUVEC-15,HUVEC-15_3_O11,3,635,O11
train,HUVEC-15,HUVEC-15_3_O12,3,836,O12
train,HUVEC-15,HUVEC-15_3_O13,3,1036,O13
train,HUVEC-15,HUVEC-15_3_O14,3,227,O14
train,HUVEC-15,HUVEC-15_3_O15,3,67,O15
train,HUVEC-15,HUVEC-15_3_O16,3,948,O16
train,HUVEC-15,HUVEC-15_3_O17,3,540,O17
train,HUVEC-15,HUVEC-15_3_O18,3,1103,O18
train,HUVEC-15,HUVEC-15_3_O19,3,18,O19
train,HUVEC-15,HUVEC-15_3_O20,3,251,O20
train,HUVEC-15,HUVEC-15_3_O21,3,474,O21
train,HUVEC-15,HUVEC-15_3_O22,3,980,O22
train,HUVEC-15,HUVEC-15_3_O23,3,235,O23
train,HUVEC-15,HUVEC-15_4_B03,4,296,B03
train,HUVEC-15,HUVEC-15_4_B04,4,1031,B04
train,HUVEC-15,HUVEC-15_4_B05,4,500,B05
train,HUVEC-15,HUVEC-15_4_B06,4,371,B06
train,HUVEC-15,HUVEC-15_4_B07,4,1076,B07
train,HUVEC-15,HUVEC-15_4_B08,4,514,B08
train,HUVEC-15,HUVEC-15_4_B09,4,875,B09
train,HUVEC-15,HUVEC-15_4_B10,4,439,B10
train,HUVEC-15,HUVEC-15_4_B11,4,442,B11
train,HUVEC-15,HUVEC-15_4_B12,4,604,B12
train,HUVEC-15,HUVEC-15_4_B13,4,400,B13
train,HUVEC-15,HUVEC-15_4_B14,4,786,B14
train,HUVEC-15,HUVEC-15_4_B15,4,764,B15
train,HUVEC-15,HUVEC-15_4_B16,4,88,B16
train,HUVEC-15,HUVEC-15_4_B17,4,681,B17
train,HUVEC-15,HUVEC-15_4_B18,4,1020,B18
train,HUVEC-15,HUVEC-15_4_B19,4,360,B19
train,HUVEC-15,HUVEC-15_4_B20,4,982,B20
train,HUVEC-15,HUVEC-15_4_B21,4,705,B21
train,HUVEC-15,HUVEC-15_4_B22,4,415,B22
train,HUVEC-15,HUVEC-15_4_B23,4,945,B23
train,HUVEC-15,HUVEC-15_4_C02,4,798,C02
train,HUVEC-15,HUVEC-15_4_C04,4,26,C04
train,HUVEC-15,HUVEC-15_4_C05,4,1067,C05
train,HUVEC-15,HUVEC-15_4_C06,4,566,C06
train,HUVEC-15,HUVEC-15_4_C08,4,757,C08
train,HUVEC-15,HUVEC-15_4_C09,4,126,C09
train,HUVEC-15,HUVEC-15_4_C10,4,124,C10
train,HUVEC-15,HUVEC-15_4_C12,4,89,C12
train,HUVEC-15,HUVEC-15_4_C13,4,77,C13
train,HUVEC-15,HUVEC-15_4_C14,4,385,C14
train,HUVEC-15,HUVEC-15_4_C16,4,346,C16
train,HUVEC-15,HUVEC-15_4_C17,4,1104,C17
train,HUVEC-15,HUVEC-15_4_C18,4,986,C18
train,HUVEC-15,HUVEC-15_4_C20,4,1102,C20
train,HUVEC-15,HUVEC-15_4_C21,4,239,C21
train,HUVEC-15,HUVEC-15_4_C23,4,613,C23
train,HUVEC-15,HUVEC-15_4_D02,4,765,D02
train,HUVEC-15,HUVEC-15_4_D03,4,620,D03
train,HUVEC-15,HUVEC-15_4_D04,4,907,D04
train,HUVEC-15,HUVEC-15_4_D05,4,155,D05
train,HUVEC-15,HUVEC-15_4_D06,4,91,D06
train,HUVEC-15,HUVEC-15_4_D07,4,983,D07
train,HUVEC-15,HUVEC-15_4_D08,4,1041,D08
train,HUVEC-15,HUVEC-15_4_D09,4,598,D09
train,HUVEC-15,HUVEC-15_4_D10,4,743,D10
train,HUVEC-15,HUVEC-15_4_D11,4,46,D11
train,HUVEC-15,HUVEC-15_4_D12,4,692,D12
train,HUVEC-15,HUVEC-15_4_D13,4,655,D13
train,HUVEC-15,HUVEC-15_4_D14,4,361,D14
train,HUVEC-15,HUVEC-15_4_D15,4,959,D15
train,HUVEC-15,HUVEC-15_4_D16,4,74,D16
train,HUVEC-15,HUVEC-15_4_D17,4,543,D17
train,HUVEC-15,HUVEC-15_4_D18,4,582,D18
train,HUVEC-15,HUVEC-15_4_D19,4,700,D19
train,HUVEC-15,HUVEC-15_4_D20,4,606,D20
train,HUVEC-15,HUVEC-15_4_D21,4,960,D21
train,HUVEC-15,HUVEC-15_4_D22,4,626,D22
train,HUVEC-15,HUVEC-15_4_D23,4,6,D23
train,HUVEC-15,HUVEC-15_4_E02,4,456,E02
train,HUVEC-15,HUVEC-15_4_E03,4,313,E03
train,HUVEC-15,HUVEC-15_4_E04,4,48,E04
train,HUVEC-15,HUVEC-15_4_E05,4,471,E05
train,HUVEC-15,HUVEC-15_4_E06,4,486,E06
train,HUVEC-15,HUVEC-15_4_E07,4,950,E07
train,HUVEC-15,HUVEC-15_4_E08,4,708,E08
train,HUVEC-15,HUVEC-15_4_E09,4,258,E09
train,HUVEC-15,HUVEC-15_4_E10,4,883,E10
train,HUVEC-15,HUVEC-15_4_E11,4,287,E11
train,HUVEC-15,HUVEC-15_4_E12,4,136,E12
train,HUVEC-15,HUVEC-15_4_E13,4,181,E13
train,HUVEC-15,HUVEC-15_4_E14,4,891,E14
train,HUVEC-15,HUVEC-15_4_E15,4,793,E15
train,HUVEC-15,HUVEC-15_4_E16,4,588,E16
train,HUVEC-15,HUVEC-15_4_E17,4,478,E17
train,HUVEC-15,HUVEC-15_4_E18,4,581,E18
train,HUVEC-15,HUVEC-15_4_E19,4,750,E19
train,HUVEC-15,HUVEC-15_4_E20,4,506,E20
train,HUVEC-15,HUVEC-15_4_E21,4,1089,E21
train,HUVEC-15,HUVEC-15_4_E22,4,938,E22
train,HUVEC-15,HUVEC-15_4_E23,4,890,E23
train,HUVEC-15,HUVEC-15_4_F02,4,497,F02
train,HUVEC-15,HUVEC-15_4_F04,4,274,F04
train,HUVEC-15,HUVEC-15_4_F05,4,276,F05
train,HUVEC-15,HUVEC-15_4_F06,4,828,F06
train,HUVEC-15,HUVEC-15_4_F08,4,962,F08
train,HUVEC-15,HUVEC-15_4_F09,4,10,F09
train,HUVEC-15,HUVEC-15_4_F10,4,984,F10
train,HUVEC-15,HUVEC-15_4_F12,4,379,F12
train,HUVEC-15,HUVEC-15_4_F13,4,397,F13
train,HUVEC-15,HUVEC-15_4_F14,4,3,F14
train,HUVEC-15,HUVEC-15_4_F16,4,687,F16
train,HUVEC-15,HUVEC-15_4_F17,4,80,F17
train,HUVEC-15,HUVEC-15_4_F18,4,1015,F18
train,HUVEC-15,HUVEC-15_4_F20,4,324,F20
train,HUVEC-15,HUVEC-15_4_F21,4,188,F21
train,HUVEC-15,HUVEC-15_4_F23,4,345,F23
train,HUVEC-15,HUVEC-15_4_G02,4,715,G02
train,HUVEC-15,HUVEC-15_4_G05,4,162,G05
train,HUVEC-15,HUVEC-15_4_G06,4,450,G06
train,HUVEC-15,HUVEC-15_4_G07,4,40,G07
train,HUVEC-15,HUVEC-15_4_G08,4,549,G08
train,HUVEC-15,HUVEC-15_4_G09,4,157,G09
train,HUVEC-15,HUVEC-15_4_G10,4,222,G10
train,HUVEC-15,HUVEC-15_4_G11,4,611,G11
train,HUVEC-15,HUVEC-15_4_G12,4,158,G12
train,HUVEC-15,HUVEC-15_4_G13,4,981,G13
train,HUVEC-15,HUVEC-15_4_G14,4,268,G14
train,HUVEC-15,HUVEC-15_4_G15,4,1027,G15
train,HUVEC-15,HUVEC-15_4_G16,4,373,G16
train,HUVEC-15,HUVEC-15_4_G17,4,847,G17
train,HUVEC-15,HUVEC-15_4_G18,4,388,G18
train,HUVEC-15,HUVEC-15_4_G19,4,532,G19
train,HUVEC-15,HUVEC-15_4_G20,4,431,G20
train,HUVEC-15,HUVEC-15_4_G21,4,133,G21
train,HUVEC-15,HUVEC-15_4_G22,4,810,G22
train,HUVEC-15,HUVEC-15_4_G23,4,33,G23
train,HUVEC-15,HUVEC-15_4_H02,4,242,H02
train,HUVEC-15,HUVEC-15_4_H05,4,5,H05
train,HUVEC-15,HUVEC-15_4_H06,4,503,H06
train,HUVEC-15,HUVEC-15_4_H08,4,70,H08
train,HUVEC-15,HUVEC-15_4_H09,4,742,H09
train,HUVEC-15,HUVEC-15_4_H10,4,845,H10
train,HUVEC-15,HUVEC-15_4_H12,4,1013,H12
train,HUVEC-15,HUVEC-15_4_H13,4,203,H13
train,HUVEC-15,HUVEC-15_4_H14,4,791,H14
train,HUVEC-15,HUVEC-15_4_H16,4,1056,H16
train,HUVEC-15,HUVEC-15_4_H17,4,212,H17
train,HUVEC-15,HUVEC-15_4_H18,4,605,H18
train,HUVEC-15,HUVEC-15_4_H20,4,622,H20
train,HUVEC-15,HUVEC-15_4_H21,4,831,H21
train,HUVEC-15,HUVEC-15_4_H23,4,673,H23
train,HUVEC-15,HUVEC-15_4_I02,4,1066,I02
train,HUVEC-15,HUVEC-15_4_I03,4,1084,I03
train,HUVEC-15,HUVEC-15_4_I04,4,577,I04
train,HUVEC-15,HUVEC-15_4_I05,4,889,I05
train,HUVEC-15,HUVEC-15_4_I06,4,607,I06
train,HUVEC-15,HUVEC-15_4_I07,4,481,I07
train,HUVEC-15,HUVEC-15_4_I08,4,660,I08
train,HUVEC-15,HUVEC-15_4_I09,4,974,I09
train,HUVEC-15,HUVEC-15_4_I10,4,811,I10
train,HUVEC-15,HUVEC-15_4_I11,4,55,I11
train,HUVEC-15,HUVEC-15_4_I12,4,339,I12
train,HUVEC-15,HUVEC-15_4_I13,4,825,I13
train,HUVEC-15,HUVEC-15_4_I14,4,745,I14
train,HUVEC-15,HUVEC-15_4_I15,4,266,I15
train,HUVEC-15,HUVEC-15_4_I16,4,238,I16
train,HUVEC-15,HUVEC-15_4_I17,4,272,I17
train,HUVEC-15,HUVEC-15_4_I18,4,217,I18
train,HUVEC-15,HUVEC-15_4_I19,4,565,I19
train,HUVEC-15,HUVEC-15_4_I20,4,513,I20
train,HUVEC-15,HUVEC-15_4_I21,4,894,I21
train,HUVEC-15,HUVEC-15_4_I22,4,695,I22
train,HUVEC-15,HUVEC-15_4_I23,4,978,I23
train,HUVEC-15,HUVEC-15_4_J02,4,744,J02
train,HUVEC-15,HUVEC-15_4_J04,4,1,J04
train,HUVEC-15,HUVEC-15_4_J05,4,391,J05
train,HUVEC-15,HUVEC-15_4_J06,4,389,J06
train,HUVEC-15,HUVEC-15_4_J08,4,366,J08
train,HUVEC-15,HUVEC-15_4_J09,4,112,J09
train,HUVEC-15,HUVEC-15_4_J10,4,1096,J10
train,HUVEC-15,HUVEC-15_4_J12,4,576,J12
train,HUVEC-15,HUVEC-15_4_J13,4,221,J13
train,HUVEC-15,HUVEC-15_4_J14,4,8,J14
train,HUVEC-15,HUVEC-15_4_J16,4,676,J16
train,HUVEC-15,HUVEC-15_4_J17,4,113,J17
train,HUVEC-15,HUVEC-15_4_J18,4,881,J18
train,HUVEC-15,HUVEC-15_4_J20,4,309,J20
train,HUVEC-15,HUVEC-15_4_J21,4,392,J21
train,HUVEC-15,HUVEC-15_4_J23,4,59,J23
train,HUVEC-15,HUVEC-15_4_K02,4,489,K02
train,HUVEC-15,HUVEC-15_4_K03,4,1100,K03
train,HUVEC-15,HUVEC-15_4_K04,4,1028,K04
train,HUVEC-15,HUVEC-15_4_K05,4,585,K05
train,HUVEC-15,HUVEC-15_4_K06,4,1039,K06
train,HUVEC-15,HUVEC-15_4_K07,4,555,K07
train,HUVEC-15,HUVEC-15_4_K08,4,253,K08
train,HUVEC-15,HUVEC-15_4_K09,4,482,K09
train,HUVEC-15,HUVEC-15_4_K10,4,302,K10
train,HUVEC-15,HUVEC-15_4_K11,4,1065,K11
train,HUVEC-15,HUVEC-15_4_K12,4,624,K12
train,HUVEC-15,HUVEC-15_4_K13,4,838,K13
train,HUVEC-15,HUVEC-15_4_K14,4,372,K14
train,HUVEC-15,HUVEC-15_4_K15,4,312,K15
train,HUVEC-15,HUVEC-15_4_K16,4,853,K16
train,HUVEC-15,HUVEC-15_4_K17,4,144,K17
train,HUVEC-15,HUVEC-15_4_K18,4,56,K18
train,HUVEC-15,HUVEC-15_4_K19,4,972,K19
train,HUVEC-15,HUVEC-15_4_K20,4,195,K20
train,HUVEC-15,HUVEC-15_4_K21,4,254,K21
train,HUVEC-15,HUVEC-15_4_K22,4,295,K22
train,HUVEC-15,HUVEC-15_4_K23,4,460,K23
train,HUVEC-15,HUVEC-15_4_L02,4,459,L02
train,HUVEC-15,HUVEC-15_4_L03,4,653,L03
train,HUVEC-15,HUVEC-15_4_L04,4,647,L04
train,HUVEC-15,HUVEC-15_4_L05,4,413,L05
train,HUVEC-15,HUVEC-15_4_L06,4,523,L06
train,HUVEC-15,HUVEC-15_4_L07,4,308,L07
train,HUVEC-15,HUVEC-15_4_L08,4,557,L08
train,HUVEC-15,HUVEC-15_4_L09,4,870,L09
train,HUVEC-15,HUVEC-15_4_L10,4,395,L10
train,HUVEC-15,HUVEC-15_4_L11,4,567,L11
train,HUVEC-15,HUVEC-15_4_L12,4,806,L12
train,HUVEC-15,HUVEC-15_4_L13,4,224,L13
train,HUVEC-15,HUVEC-15_4_L14,4,352,L14
train,HUVEC-15,HUVEC-15_4_L15,4,877,L15
train,HUVEC-15,HUVEC-15_4_L16,4,445,L16
train,HUVEC-15,HUVEC-15_4_L17,4,657,L17
train,HUVEC-15,HUVEC-15_4_L18,4,350,L18
train,HUVEC-15,HUVEC-15_4_L19,4,172,L19
train,HUVEC-15,HUVEC-15_4_L20,4,399,L20
train,HUVEC-15,HUVEC-15_4_L21,4,987,L21
train,HUVEC-15,HUVEC-15_4_L22,4,939,L22
train,HUVEC-15,HUVEC-15_4_L23,4,868,L23
train,HUVEC-15,HUVEC-15_4_M02,4,341,M02
train,HUVEC-15,HUVEC-15_4_M04,4,256,M04
train,HUVEC-15,HUVEC-15_4_M05,4,900,M05
train,HUVEC-15,HUVEC-15_4_M06,4,301,M06
train,HUVEC-15,HUVEC-15_4_M08,4,703,M08
train,HUVEC-15,HUVEC-15_4_M09,4,618,M09
train,HUVEC-15,HUVEC-15_4_M10,4,897,M10
train,HUVEC-15,HUVEC-15_4_M12,4,547,M12
train,HUVEC-15,HUVEC-15_4_M13,4,417,M13
train,HUVEC-15,HUVEC-15_4_M14,4,775,M14
train,HUVEC-15,HUVEC-15_4_M16,4,1101,M16
train,HUVEC-15,HUVEC-15_4_M17,4,411,M17
train,HUVEC-15,HUVEC-15_4_M18,4,177,M18
train,HUVEC-15,HUVEC-15_4_M20,4,884,M20
train,HUVEC-15,HUVEC-15_4_M21,4,105,M21
train,HUVEC-15,HUVEC-15_4_M23,4,760,M23
train,HUVEC-15,HUVEC-15_4_N02,4,1006,N02
train,HUVEC-15,HUVEC-15_4_N03,4,1023,N03
train,HUVEC-15,HUVEC-15_4_N04,4,505,N04
train,HUVEC-15,HUVEC-15_4_N05,4,556,N05
train,HUVEC-15,HUVEC-15_4_N06,4,670,N06
train,HUVEC-15,HUVEC-15_4_N07,4,1060,N07
train,HUVEC-15,HUVEC-15_4_N08,4,552,N08
train,HUVEC-15,HUVEC-15_4_N09,4,436,N09
train,HUVEC-15,HUVEC-15_4_N10,4,211,N10
train,HUVEC-15,HUVEC-15_4_N11,4,355,N11
train,HUVEC-15,HUVEC-15_4_N12,4,1025,N12
train,HUVEC-15,HUVEC-15_4_N13,4,797,N13
train,HUVEC-15,HUVEC-15_4_N14,4,508,N14
train,HUVEC-15,HUVEC-15_4_N15,4,704,N15
train,HUVEC-15,HUVEC-15_4_N16,4,1008,N16
train,HUVEC-15,HUVEC-15_4_N17,4,914,N17
train,HUVEC-15,HUVEC-15_4_N18,4,192,N18
train,HUVEC-15,HUVEC-15_4_N19,4,559,N19
train,HUVEC-15,HUVEC-15_4_N20,4,689,N20
train,HUVEC-15,HUVEC-15_4_N21,4,277,N21
train,HUVEC-15,HUVEC-15_4_N22,4,281,N22
train,HUVEC-15,HUVEC-15_4_N23,4,541,N23
train,HUVEC-15,HUVEC-15_4_O02,4,320,O02
train,HUVEC-15,HUVEC-15_4_O03,4,1042,O03
train,HUVEC-15,HUVEC-15_4_O04,4,762,O04
train,HUVEC-15,HUVEC-15_4_O05,4,538,O05
train,HUVEC-15,HUVEC-15_4_O06,4,699,O06
train,HUVEC-15,HUVEC-15_4_O07,4,94,O07
train,HUVEC-15,HUVEC-15_4_O08,4,734,O08
train,HUVEC-15,HUVEC-15_4_O09,4,340,O09
train,HUVEC-15,HUVEC-15_4_O10,4,348,O10
train,HUVEC-15,HUVEC-15_4_O11,4,921,O11
train,HUVEC-15,HUVEC-15_4_O12,4,770,O12
train,HUVEC-15,HUVEC-15_4_O13,4,109,O13
train,HUVEC-15,HUVEC-15_4_O14,4,537,O14
train,HUVEC-15,HUVEC-15_4_O15,4,290,O15
train,HUVEC-15,HUVEC-15_4_O16,4,282,O16
train,HUVEC-15,HUVEC-15_4_O17,4,840,O17
train,HUVEC-15,HUVEC-15_4_O18,4,784,O18
train,HUVEC-15,HUVEC-15_4_O19,4,1106,O19
train,HUVEC-15,HUVEC-15_4_O20,4,1062,O20
train,HUVEC-15,HUVEC-15_4_O21,4,398,O21
train,HUVEC-15,HUVEC-15_4_O22,4,147,O22
train,HUVEC-15,HUVEC-15_4_O23,4,572,O23
train,HUVEC-16,HUVEC-16_1_B03,1,506,B03
train,HUVEC-16,HUVEC-16_1_B04,1,1042,B04
train,HUVEC-16,HUVEC-16_1_B05,1,897,B05
train,HUVEC-16,HUVEC-16_1_B06,1,745,B06
train,HUVEC-16,HUVEC-16_1_B07,1,845,B07
train,HUVEC-16,HUVEC-16_1_B08,1,439,B08
train,HUVEC-16,HUVEC-16_1_B09,1,972,B09
train,HUVEC-16,HUVEC-16_1_B10,1,1089,B10
train,HUVEC-16,HUVEC-16_1_B11,1,907,B11
train,HUVEC-16,HUVEC-16_1_B12,1,33,B12
train,HUVEC-16,HUVEC-16_1_B13,1,55,B13
train,HUVEC-16,HUVEC-16_1_B14,1,274,B14
train,HUVEC-16,HUVEC-16_1_B15,1,392,B15
train,HUVEC-16,HUVEC-16_1_B16,1,301,B16
train,HUVEC-16,HUVEC-16_1_B17,1,960,B17
train,HUVEC-16,HUVEC-16_1_B18,1,102,B18
train,HUVEC-16,HUVEC-16_1_B19,1,670,B19
train,HUVEC-16,HUVEC-16_1_B20,1,489,B20
train,HUVEC-16,HUVEC-16_1_B21,1,46,B21
train,HUVEC-16,HUVEC-16_1_B22,1,765,B22
train,HUVEC-16,HUVEC-16_1_B23,1,309,B23
train,HUVEC-16,HUVEC-16_1_C02,1,700,C02
train,HUVEC-16,HUVEC-16_1_C04,1,606,C04
train,HUVEC-16,HUVEC-16_1_C05,1,74,C05
train,HUVEC-16,HUVEC-16_1_C06,1,557,C06
train,HUVEC-16,HUVEC-16_1_C08,1,221,C08
train,HUVEC-16,HUVEC-16_1_C09,1,1067,C09
train,HUVEC-16,HUVEC-16_1_C10,1,266,C10
train,HUVEC-16,HUVEC-16_1_C12,1,811,C12
train,HUVEC-16,HUVEC-16_1_C13,1,371,C13
train,HUVEC-16,HUVEC-16_1_C14,1,195,C14
train,HUVEC-16,HUVEC-16_1_C16,1,56,C16
train,HUVEC-16,HUVEC-16_1_C17,1,346,C17
train,HUVEC-16,HUVEC-16_1_C18,1,798,C18
train,HUVEC-16,HUVEC-16_1_C20,1,549,C20
train,HUVEC-16,HUVEC-16_1_C21,1,324,C21
train,HUVEC-16,HUVEC-16_1_C23,1,847,C23
train,HUVEC-16,HUVEC-16_1_D02,1,254,D02
train,HUVEC-16,HUVEC-16_1_D03,1,181,D03
train,HUVEC-16,HUVEC-16_1_D04,1,626,D04
train,HUVEC-16,HUVEC-16_1_D05,1,89,D05
train,HUVEC-16,HUVEC-16_1_D06,1,1025,D06
train,HUVEC-16,HUVEC-16_1_D07,1,459,D07
train,HUVEC-16,HUVEC-16_1_D08,1,1066,D08
train,HUVEC-16,HUVEC-16_1_D09,1,900,D09
train,HUVEC-16,HUVEC-16_1_D10,1,784,D10
train,HUVEC-16,HUVEC-16_1_D11,1,582,D11
train,HUVEC-16,HUVEC-16_1_D12,1,508,D12
train,HUVEC-16,HUVEC-16_1_D13,1,1027,D13
train,HUVEC-16,HUVEC-16_1_D14,1,136,D14
train,HUVEC-16,HUVEC-16_1_D15,1,950,D15
train,HUVEC-16,HUVEC-16_1_D16,1,605,D16
train,HUVEC-16,HUVEC-16_1_D17,1,126,D17
train,HUVEC-16,HUVEC-16_1_D18,1,699,D18
train,HUVEC-16,HUVEC-16_1_D19,1,708,D19
train,HUVEC-16,HUVEC-16_1_D20,1,1041,D20
train,HUVEC-16,HUVEC-16_1_D21,1,94,D21
train,HUVEC-16,HUVEC-16_1_D22,1,514,D22
train,HUVEC-16,HUVEC-16_1_D23,1,460,D23
train,HUVEC-16,HUVEC-16_1_E02,1,436,E02
train,HUVEC-16,HUVEC-16_1_E03,1,1006,E03
train,HUVEC-16,HUVEC-16_1_E04,1,607,E04
train,HUVEC-16,HUVEC-16_1_E05,1,503,E05
train,HUVEC-16,HUVEC-16_1_E06,1,974,E06
train,HUVEC-16,HUVEC-16_1_E07,1,987,E07
train,HUVEC-16,HUVEC-16_1_E08,1,523,E08
train,HUVEC-16,HUVEC-16_1_E09,1,883,E09
train,HUVEC-16,HUVEC-16_1_E10,1,513,E10
train,HUVEC-16,HUVEC-16_1_E11,1,113,E11
train,HUVEC-16,HUVEC-16_1_E12,1,566,E12
train,HUVEC-16,HUVEC-16_1_E13,1,313,E13
train,HUVEC-16,HUVEC-16_1_E14,1,268,E14
train,HUVEC-16,HUVEC-16_1_E15,1,676,E15
train,HUVEC-16,HUVEC-16_1_E16,1,5,E16
train,HUVEC-16,HUVEC-16_1_E17,1,532,E17
train,HUVEC-16,HUVEC-16_1_E18,1,537,E18
train,HUVEC-16,HUVEC-16_1_E19,1,810,E19
train,HUVEC-16,HUVEC-16_1_E20,1,1013,E20
train,HUVEC-16,HUVEC-16_1_E21,1,1102,E21
train,HUVEC-16,HUVEC-16_1_E22,1,806,E22
train,HUVEC-16,HUVEC-16_1_E23,1,1039,E23
train,HUVEC-16,HUVEC-16_1_F02,1,70,F02
train,HUVEC-16,HUVEC-16_1_F04,1,172,F04
train,HUVEC-16,HUVEC-16_1_F05,1,1100,F05
train,HUVEC-16,HUVEC-16_1_F06,1,105,F06
train,HUVEC-16,HUVEC-16_1_F08,1,552,F08
train,HUVEC-16,HUVEC-16_1_F09,1,1101,F09
train,HUVEC-16,HUVEC-16_1_F10,1,482,F10
train,HUVEC-16,HUVEC-16_1_F12,1,188,F12
train,HUVEC-16,HUVEC-16_1_F13,1,59,F13
train,HUVEC-16,HUVEC-16_1_F14,1,770,F14
train,HUVEC-16,HUVEC-16_1_F16,1,290,F16
train,HUVEC-16,HUVEC-16_1_F17,1,624,F17
train,HUVEC-16,HUVEC-16_1_F18,1,391,F18
train,HUVEC-16,HUVEC-16_1_F20,1,825,F20
